spec;n;d_max;dam_max;k1;k2;k3;k4;k5;k6;k7;b;p;em;ef;edif
nbreg d c.dam#c.female dam female c.zcat#c.female zcat c.year##c.dam if d<999999;90;9999999;52270;1;4;1;2;1;4;2;-.000055385532;.52205753;9.2756262;13.319708;4.0440807
nbreg d c.dam#c.female dam female c.zcat#c.female zcat c.post79##c.dam if d<9999;90;9999999;52270;1;4;1;2;1;4;3;-.000035023237;.69151497;9.6979179;12.988033;3.2901154
nbreg d c.dam#c.female dam female c.z3#c.female z3   if d<9999999 & dam<52270, r;90;9999999;52270;1;4;1;2;1;5;1;.000041214644;.42668492;9.7908859;13.654498;3.8636117
nbreg d c.dam#c.female dam female c.z3#c.female z3 c.year##c.dam if d<9999999 & ;90;9999999;52270;1;4;1;2;1;5;2;-.000045012457;.62404883;10.105836;13.072893;2.9670575
nbreg d c.dam#c.female dam female c.z3#c.female z3 c.post79##c.dam if d<9999999 ;90;9999999;52270;1;4;1;2;1;5;3;-.000024903635;.78119469;10.328715;12.755191;2.4264758
nbreg d female dam z3   if d<9999999 & dam<52270, robust;90;9999999;52270;1;4;1;2;1;6;1;.27847686;.38060057;10.648298;14.067638;3.4193397
nbreg d female dam z3 c.year##c.dam if d<9999999 & dam<52270, robust;90;9999999;52270;1;4;1;2;1;6;2;.15908678;.60395825;11.233338;13.170412;1.9370732
nbreg d female dam z3 c.post79##c.dam if d<9999999 & dam<52270, robust;90;9999999;52270;1;4;1;2;1;6;3;.13447383;.66320187;11.223956;12.839473;1.6155169
nbreg d c.lndam#c.female lndam female   if d<9999999 & dam<52270, robust;90;9999999;52270;1;4;1;2;2;1;1;.1864059;.1513128;8.4027386;11.721361;3.3186233
nbreg d c.lndam#c.female lndam female c.year##c.lndam if d<9999999 & dam<52270, ;90;9999999;52270;1;4;1;2;2;1;2;.0099793067;.9465276;9.6712475;10.60335;.9321028
nbreg d c.lndam#c.female lndam female c.post79##c.lndam if d<9999999 & dam<52270;90;9999999;52270;1;4;1;2;2;1;3;-.01697089;.88061476;9.1243458;9.8961096;.77176374
nbreg d c.lndam#c.female lndam female c.zmin#c.female zmin   if d<9999999 & dam<;90;9999999;52270;1;4;1;2;2;2;1;.087279789;.64374691;8.4089241;11.29374;2.8848159
nbreg d c.lndam#c.female lndam female c.zmin#c.female zmin c.year##c.lndam if d<;90;9999999;52270;1;4;1;2;2;2;2;-.10606868;.61607486;9.5580797;10.218416;.66033679
nbreg d c.lndam#c.female lndam female c.zmin#c.female zmin c.post79##c.lndam if ;90;9999999;52270;1;4;1;2;2;2;3;-.12577043;.49081889;9.0198612;9.5542917;.53443015
nbreg d c.lndam#c.female lndam female c.zwin#c.female zwin   if d<9999999 & dam<;90;9999999;52270;1;4;1;2;2;3;1;-.1688852;.31320834;7.0291367;10.538067;3.50893
nbreg d c.lndam#c.female lndam female c.zwin#c.female zwin c.year##c.lndam if d<;90;9999999;52270;1;4;1;2;2;3;2;-.33653086;.064330064;7.1467848;10.224122;3.0773373
nbreg d c.lndam#c.female lndam female c.zwin#c.female zwin c.post79##c.lndam if ;90;9999999;52270;1;4;1;2;2;3;3;-.33358389;.027337328;6.9966063;9.5680342;2.5714281
nbreg d c.lndam#c.female lndam female c.zcat#c.female zcat   if d<9999999 & dam<;90;9999999;52270;1;4;1;2;2;4;1;-.10394848;.51340508;7.1402936;10.640375;3.5000815
nbreg d c.lndam#c.female lndam female c.zcat#c.female zcat c.year##c.lndam if d<;90;9999999;52270;1;4;1;2;2;4;2;-.29828405;.095923871;7.2764883;10.204483;2.927995
nbreg d c.lndam#c.female lndam female c.zcat#c.female zcat c.post79##c.lndam if ;90;9999999;52270;1;4;1;2;2;4;3;-.30083069;.032719634;7.1165657;9.4897604;2.3731952
nbreg d c.lndam#c.female lndam female c.z3#c.female z3   if d<9999999 & dam<5227;90;9999999;52270;1;4;1;2;2;5;1;-.14194119;.44736996;7.5509648;10.769205;3.2182403
nbreg d c.lndam#c.female lndam female c.z3#c.female z3 c.year##c.lndam if d<9999;90;9999999;52270;1;4;1;2;2;5;2;-.35074085;.083791725;7.8607454;10.241663;2.3809171
nbreg d c.lndam#c.female lndam female c.z3#c.female z3 c.post79##c.lndam if d<99;90;9999999;52270;1;4;1;2;2;5;3;-.33935165;.043012973;7.6717277;9.5203724;1.8486447
nbreg d female lndam z3   if d<9999999 & dam<52270, robust;90;9999999;52270;1;4;1;2;2;6;1;.24524204;.39531896;9.0097494;11.513835;2.5040851
nbreg d female lndam z3 c.year##c.lndam if d<9999999 & dam<52270, robust;90;9999999;52270;1;4;1;2;2;6;2;.061017651;.8339749;9.6945906;10.304552;.60996115
nbreg d female lndam z3 c.post79##c.lndam if d<9999999 & dam<52270, robust;90;9999999;52270;1;4;1;2;2;6;3;.038932491;.88562655;9.2106466;9.5763121;.36566535
reg lnd c.dam#c.masfem dam masfem   if d<9999999 & dam<52270, robust;90;9999999;52270;1;4;2;1;1;1;1;3.1475097e-06;.56381381;1.8895447;2.0736232;1.5565072
reg lnd c.dam#c.masfem dam masfem c.year##c.dam if d<9999999 & dam<52270, robust;90;9999999;52270;1;4;2;1;1;1;2;-1.5483405e-06;.84040529;1.9236339;2.0600877;.96230322
reg lnd c.dam#c.masfem dam masfem c.post79##c.dam if d<9999999 & dam<52270, robu;90;9999999;52270;1;4;2;1;1;1;3;-2.4166175e-06;.75091243;1.917536;2.0432372;1.0272937
reg lnd c.dam#c.masfem dam masfem c.zmin#c.masfem zmin   if d<9999999 & dam<5227;90;9999999;52270;1;4;2;1;1;2;1;4.5377064e-06;.60087168;1.9134358;2.05918;1.3310058
reg lnd c.dam#c.masfem dam masfem c.zmin#c.masfem zmin c.year##c.dam if d<999999;90;9999999;52270;1;4;2;1;1;2;2;-1.5667351e-06;.87268317;1.9583048;2.0388453;.55946755
reg lnd c.dam#c.masfem dam masfem c.zmin#c.masfem zmin c.post79##c.dam if d<9999;90;9999999;52270;1;4;2;1;1;2;3;-1.6120564e-06;.86933708;1.9514642;2.0229242;.52079767
reg lnd c.dam#c.masfem dam masfem c.zwin#c.masfem zwin   if d<9999999 & dam<5227;90;9999999;52270;1;4;2;1;1;3;1;-3.4331229e-06;.66394526;1.8747855;2.0446687;1.3209409
reg lnd c.dam#c.masfem dam masfem c.zwin#c.masfem zwin c.year##c.dam if d<999999;90;9999999;52270;1;4;2;1;1;3;2;-8.5211050e-06;.36119917;1.894322;2.0364151;.83481371
reg lnd c.dam#c.masfem dam masfem c.zwin#c.masfem zwin c.post79##c.dam if d<9999;90;9999999;52270;1;4;2;1;1;3;3;-8.4172407e-06;.35797617;1.8932844;2.0203664;.76665735
reg lnd c.dam#c.masfem dam masfem c.zcat#c.masfem zcat   if d<9999999 & dam<5227;90;9999999;52270;1;4;2;1;1;4;1;-4.2648608e-06;.58087641;1.8643197;2.045512;1.6121585
reg lnd c.dam#c.masfem dam masfem c.zcat#c.masfem zcat c.year##c.dam if d<999999;90;9999999;52270;1;4;2;1;1;4;2;-.00001047641;.25210834;1.8893114;2.0325079;.86858612
reg lnd c.dam#c.masfem dam masfem c.zcat#c.masfem zcat c.post79##c.dam if d<9999;90;9999999;52270;1;4;2;1;1;4;3;-.000010695738;.23840238;1.8891431;2.0128355;.85317034
reg lnd c.dam#c.masfem dam masfem c.z3#c.masfem z3   if d<9999999 & dam<52270, r;90;9999999;52270;1;4;2;1;1;5;1;-1.9563859e-06;.81939143;1.8987011;2.0443938;1.2322186
reg lnd c.dam#c.masfem dam masfem c.z3#c.masfem z3 c.year##c.dam if d<9999999 & ;90;9999999;52270;1;4;2;1;1;5;2;-7.8515095e-06;.42078143;1.9236845;2.0323069;.67676604
reg lnd c.dam#c.masfem dam masfem c.z3#c.masfem z3 c.post79##c.dam if d<9999999 ;90;9999999;52270;1;4;2;1;1;5;3;-7.8001240e-06;.41986641;1.9225361;2.0145655;.60095894
reg lnd masfem dam z3   if d<9999999 & dam<52270, robust;90;9999999;52270;1;4;2;1;1;6;1;.021476761;.58792853;1.9314137;2.0551198;1.2299687
reg lnd masfem dam z3 c.year##c.dam if d<9999999 & dam<52270, robust;90;9999999;52270;1;4;2;1;1;6;2;.017775413;.65052766;1.9461477;2.0485342;.71173936
reg lnd masfem dam z3 c.post79##c.dam if d<9999999 & dam<52270, robust;90;9999999;52270;1;4;2;1;1;6;3;.015488696;.70175046;1.9417193;2.0309341;.64487678
reg lnd c.lndam#c.masfem lndam masfem   if d<9999999 & dam<52270, robust;90;9999999;52270;1;4;2;1;2;1;1;.019824574;.24518687;1.9537694;2.0310111;1.4405097
reg lnd c.lndam#c.masfem lndam masfem c.year##c.lndam if d<9999999 & dam<52270, ;90;9999999;52270;1;4;2;1;2;1;2;.0094710272;.59676284;1.9481846;2.0344388;1.579388
reg lnd c.lndam#c.masfem lndam masfem c.post79##c.lndam if d<9999999 & dam<52270;90;9999999;52270;1;4;2;1;2;1;3;.0040439535;.79694033;1.9229797;2.0099421;1.4526066
reg lnd c.lndam#c.masfem lndam masfem c.zmin#c.masfem zmin   if d<9999999 & dam<;90;9999999;52270;1;4;2;1;2;2;1;.0085281124;.75116038;1.9616652;2.0264935;1.1913923
reg lnd c.lndam#c.masfem lndam masfem c.zmin#c.masfem zmin c.year##c.lndam if d<;90;9999999;52270;1;4;2;1;2;2;2;-.0041311113;.87648696;1.9596432;2.0282123;1.228441
reg lnd c.lndam#c.masfem lndam masfem c.zmin#c.masfem zmin c.post79##c.lndam if ;90;9999999;52270;1;4;2;1;2;2;3;-.005912526;.80408949;1.9357265;2.0050817;1.1422113
reg lnd c.lndam#c.masfem lndam masfem c.zwin#c.masfem zwin   if d<9999999 & dam<;90;9999999;52270;1;4;2;1;2;3;1;-.013383734;.56281656;1.9032003;2.0213456;2.0771468
reg lnd c.lndam#c.masfem lndam masfem c.zwin#c.masfem zwin c.year##c.lndam if d<;90;9999999;52270;1;4;2;1;2;3;2;-.024509454;.30715826;1.8844931;2.0299459;2.4235134
reg lnd c.lndam#c.masfem lndam masfem c.zwin#c.masfem zwin c.post79##c.lndam if ;90;9999999;52270;1;4;2;1;2;3;3;-.027145475;.18589813;1.8663809;2.0060742;2.1431944
reg lnd c.lndam#c.masfem lndam masfem c.zcat#c.masfem zcat   if d<9999999 & dam<;90;9999999;52270;1;4;2;1;2;4;1;-.0095681669;.6791991;1.9038484;2.0242605;2.1880026
reg lnd c.lndam#c.masfem lndam masfem c.zcat#c.masfem zcat c.year##c.lndam if d<;90;9999999;52270;1;4;2;1;2;4;2;-.020913817;.38328615;1.8869916;2.0319366;2.5311663
reg lnd c.lndam#c.masfem lndam masfem c.zcat#c.masfem zcat c.post79##c.lndam if ;90;9999999;52270;1;4;2;1;2;4;3;-.02501449;.21666776;1.8646693;2.0069914;2.2691929
reg lnd c.lndam#c.masfem lndam masfem c.z3#c.masfem z3   if d<9999999 & dam<5227;90;9999999;52270;1;4;2;1;2;5;1;-.010677836;.66687602;1.9337322;2.0208626;1.5925205
reg lnd c.lndam#c.masfem lndam masfem c.z3#c.masfem z3 c.year##c.lndam if d<9999;90;9999999;52270;1;4;2;1;2;5;2;-.022619417;.36716002;1.9160998;2.0288665;1.9736059
reg lnd c.lndam#c.masfem lndam masfem c.z3#c.masfem z3 c.post79##c.lndam if d<99;90;9999999;52270;1;4;2;1;2;5;3;-.025173731;.24066572;1.8968341;2.0044866;1.7289602
reg lnd masfem lndam z3   if d<9999999 & dam<52270, robust;90;9999999;52270;1;4;2;1;2;6;1;.010141551;.77595133;1.9755447;2.0339599;1.1105218
reg lnd masfem lndam z3 c.year##c.lndam if d<9999999 & dam<52270, robust;90;9999999;52270;1;4;2;1;2;6;2;.013563366;.7117182;1.9576366;2.0357616;1.4467313
reg lnd masfem lndam z3 c.post79##c.lndam if d<9999999 & dam<52270, robust;90;9999999;52270;1;4;2;1;2;6;3;.013989349;.70288408;1.9290344;2.009613;1.3615872
nbreg d c.dam#c.masfem dam masfem   if d<9999999 & dam<52270, robust;90;9999999;52270;1;4;2;2;1;1;1;2.8085044e-06;.67080158;9.7485619;18.623377;8.874814
nbreg d c.dam#c.masfem dam masfem c.year##c.dam if d<9999999 & dam<52270, robust;90;9999999;52270;1;4;2;2;1;1;2;5.6799995e-06;.69288903;11.435498;16.511015;5.0755162
nbreg d c.dam#c.masfem dam masfem c.post79##c.dam if d<9999999 & dam<52270, robu;90;9999999;52270;1;4;2;2;1;1;3;4.0607447e-06;.74406648;11.351792;16.652311;5.300519
nbreg d c.dam#c.masfem dam masfem c.zmin#c.masfem zmin   if d<9999999 & dam<5227;90;9999999;52270;1;4;2;2;1;2;1;.000015943595;.11576205;8.9774809;14.771194;5.7937131
nbreg d c.dam#c.masfem dam masfem c.zmin#c.masfem zmin c.year##c.dam if d<999999;90;9999999;52270;1;4;2;2;1;2;2;-1.3171980e-06;.93527335;11.136217;12.689008;1.552791
nbreg d c.dam#c.masfem dam masfem c.zmin#c.masfem zmin c.post79##c.dam if d<9999;90;9999999;52270;1;4;2;2;1;2;3;3.8137680e-06;.76516885;10.46248;12.793408;2.3309283
nbreg d c.dam#c.masfem dam masfem c.zwin#c.masfem zwin   if d<9999999 & dam<5227;90;9999999;52270;1;4;2;2;1;3;1;4.3704795e-06;.5837782;9.8064861;13.704703;3.8982174
nbreg d c.dam#c.masfem dam masfem c.zwin#c.masfem zwin c.year##c.dam if d<999999;90;9999999;52270;1;4;2;2;1;3;2;-2.7676870e-06;.86166036;9.5137014;13.636498;4.1227975
nbreg d c.dam#c.masfem dam masfem c.zwin#c.masfem zwin c.post79##c.dam if d<9999;90;9999999;52270;1;4;2;2;1;3;3;1.1008453e-06;.932311;9.7361183;13.535275;3.7991567
nbreg d c.dam#c.masfem dam masfem c.zcat#c.masfem zcat   if d<9999999 & dam<5227;90;9999999;52270;1;4;2;2;1;4;1;3.5192083e-06;.65486288;9.5967417;13.635195;4.0384526
nbreg d c.dam#c.masfem dam masfem c.zcat#c.masfem zcat c.year##c.dam if d<999999;90;9999999;52270;1;4;2;2;1;4;2;-8.0723830e-06;.60700768;9.6061335;13.246818;3.6406839
nbreg d c.dam#c.masfem dam masfem c.zcat#c.masfem zcat c.post79##c.dam if d<9999;90;9999999;52270;1;4;2;2;1;4;3;-2.8467421e-06;.8316707;9.8000059;13.145946;3.3459399
nbreg d c.dam#c.masfem dam masfem c.z3#c.masfem z3   if d<9999999 & dam<52270, r;90;9999999;52270;1;4;2;2;1;5;1;7.0686760e-06;.42415434;9.8982334;13.668228;3.769995
nbreg d c.dam#c.masfem dam masfem c.z3#c.masfem z3 c.year##c.dam if d<9999999 & ;90;9999999;52270;1;4;2;2;1;5;2;-6.7430810e-06;.6782043;10.431639;12.974806;2.5431669
nbreg d c.dam#c.masfem dam masfem c.z3#c.masfem z3 c.post79##c.dam if d<9999999 ;90;9999999;52270;1;4;2;2;1;5;3;-1.3076949e-06;.92142582;10.395107;12.878345;2.4832373
nbreg d masfem dam z3   if d<9999999 & dam<52270, robust;90;9999999;52270;1;4;2;2;1;6;1;.052153632;.31333262;10.466119;14.133505;3.6673858
nbreg d masfem dam z3 c.year##c.dam if d<9999999 & dam<52270, robust;90;9999999;52270;1;4;2;2;1;6;2;.030787051;.53207904;11.088066;13.239474;2.151408
nbreg d masfem dam z3 c.post79##c.dam if d<9999999 & dam<52270, robust;90;9999999;52270;1;4;2;2;1;6;3;.028616771;.56060165;10.990343;12.959765;1.9694223
nbreg d c.lndam#c.masfem lndam masfem   if d<9999999 & dam<52270, robust;90;9999999;52270;1;4;2;2;2;1;1;.022050001;.32778731;7.9597588;12.177152;4.2173924
nbreg d c.lndam#c.masfem lndam masfem c.year##c.lndam if d<9999999 & dam<52270, ;90;9999999;52270;1;4;2;2;2;1;2;-.0052819466;.82550228;8.7840939;11.098967;2.3148723
nbreg d c.lndam#c.masfem lndam masfem c.post79##c.lndam if d<9999999 & dam<52270;90;9999999;52270;1;4;2;2;2;1;3;-.0048535704;.78916752;8.4300737;10.237863;1.8077893
nbreg d c.lndam#c.masfem lndam masfem c.zmin#c.masfem zmin   if d<9999999 & dam<;90;9999999;52270;1;4;2;2;2;2;1;.0053591062;.87848353;8.0819225;11.590593;3.5086713
nbreg d c.lndam#c.masfem lndam masfem c.zmin#c.masfem zmin c.year##c.lndam if d<;90;9999999;52270;1;4;2;2;2;2;2;-.025509628;.47502735;8.9228859;10.461935;1.5390486
nbreg d c.lndam#c.masfem lndam masfem c.zmin#c.masfem zmin c.post79##c.lndam if ;90;9999999;52270;1;4;2;2;2;2;3;-.017866736;.54385734;8.4954777;9.7450247;1.2495472
nbreg d c.lndam#c.masfem lndam masfem c.zwin#c.masfem zwin   if d<9999999 & dam<;90;9999999;52270;1;4;2;2;2;3;1;-.03741128;.21239388;6.6039104;10.669635;4.0657248
nbreg d c.lndam#c.masfem lndam masfem c.zwin#c.masfem zwin c.year##c.lndam if d<;90;9999999;52270;1;4;2;2;2;3;2;-.06351877;.035947718;6.6269884;10.24608;3.6190927
nbreg d c.lndam#c.masfem lndam masfem c.zwin#c.masfem zwin c.post79##c.lndam if ;90;9999999;52270;1;4;2;2;2;3;3;-.054338742;.027264578;6.6116576;9.6238289;3.012171
nbreg d c.lndam#c.masfem lndam masfem c.zcat#c.masfem zcat   if d<9999999 & dam<;90;9999999;52270;1;4;2;2;2;4;1;-.025678027;.37908116;6.7223725;10.796375;4.0740023
nbreg d c.lndam#c.masfem lndam masfem c.zcat#c.masfem zcat c.year##c.lndam if d<;90;9999999;52270;1;4;2;2;2;4;2;-.055403035;.065589093;6.710794;10.290242;3.5794487
nbreg d c.lndam#c.masfem lndam masfem c.zcat#c.masfem zcat c.post79##c.lndam if ;90;9999999;52270;1;4;2;2;2;4;3;-.047421064;.041182995;6.690764;9.5973949;2.9066315
nbreg d c.lndam#c.masfem lndam masfem c.z3#c.masfem z3   if d<9999999 & dam<5227;90;9999999;52270;1;4;2;2;2;5;1;-.032458246;.32726192;7.1442108;10.915702;3.7714908
nbreg d c.lndam#c.masfem lndam masfem c.z3#c.masfem z3 c.year##c.lndam if d<9999;90;9999999;52270;1;4;2;2;2;5;2;-.064702265;.054662198;7.2973309;10.293491;2.9961607
nbreg d c.lndam#c.masfem lndam masfem c.z3#c.masfem z3 c.post79##c.lndam if d<99;90;9999999;52270;1;4;2;2;2;5;3;-.053432781;.046062239;7.2435822;9.6059408;2.3623586
nbreg d masfem lndam z3   if d<9999999 & dam<52270, robust;90;9999999;52270;1;4;2;2;2;6;1;.059845261;.19520129;8.3691711;11.813744;3.4445724
nbreg d masfem lndam z3 c.year##c.lndam if d<9999999 & dam<52270, robust;90;9999999;52270;1;4;2;2;2;6;2;.028856421;.52178997;9.0120955;10.641704;1.6296082
nbreg d masfem lndam z3 c.post79##c.lndam if d<9999999 & dam<52270, robust;90;9999999;52270;1;4;2;2;2;6;3;.02232815;.59784913;8.6600332;9.8485947;1.1885608
reg lnd c.dam#c.female dam female   if d<1833 & dam<9999999, robust;93;1833;9999999;2;1;1;1;1;1;1;.000025163412;.25484705;1.9420575;2.1654093;.51806152
reg lnd c.dam#c.female dam female c.year##c.dam if d<1833 & dam<9999999, robust;93;1833;9999999;2;1;1;1;1;1;2;.00002297129;.23313676;1.9259454;2.1751335;.49378797
reg lnd c.dam#c.female dam female c.post79##c.dam if d<1833 & dam<9999999, robus;93;1833;9999999;2;1;1;1;1;1;3;.000014896852;.42991051;1.9497694;2.1607342;.30123842
reg lnd c.dam#c.female dam female c.zmin#c.female zmin   if d<1833 & dam<9999999;93;1833;9999999;2;1;1;1;1;2;1;.00002849985;.27855116;1.9654109;2.1544132;.7721343
reg lnd c.dam#c.female dam female c.zmin#c.female zmin c.year##c.dam if d<1833 &;93;1833;9999999;2;1;1;1;1;2;2;.000027599714;.23663157;1.9572899;2.1590116;.78070289
reg lnd c.dam#c.female dam female c.zmin#c.female zmin c.post79##c.dam if d<1833;93;1833;9999999;2;1;1;1;1;2;3;.000022565753;.34472451;1.9766232;2.1484256;.54324412
reg lnd c.dam#c.female dam female c.zwin#c.female zwin   if d<1833 & dam<9999999;93;1833;9999999;2;1;1;1;1;3;1;.000019211086;.51295;1.9543406;2.1460094;.46075848
reg lnd c.dam#c.female dam female c.zwin#c.female zwin c.year##c.dam if d<1833 &;93;1833;9999999;2;1;1;1;1;3;2;.000023543276;.35439727;1.8813396;2.1767449;1.1676972
reg lnd c.dam#c.female dam female c.zwin#c.female zwin c.post79##c.dam if d<1833;93;1833;9999999;2;1;1;1;1;3;3;.000021528112;.46589357;1.9079796;2.1685014;.68600672
reg lnd c.dam#c.female dam female c.zcat#c.female zcat   if d<1833 & dam<9999999;93;1833;9999999;2;1;1;1;1;4;1;.000010159978;.73263371;1.9453356;2.1411307;.54160058
reg lnd c.dam#c.female dam female c.zcat#c.female zcat c.year##c.dam if d<1833 &;93;1833;9999999;2;1;1;1;1;4;2;.000011255515;.67082208;1.8899939;2.1670496;.92474598
reg lnd c.dam#c.female dam female c.zcat#c.female zcat c.post79##c.dam if d<1833;93;1833;9999999;2;1;1;1;1;4;3;5.5321188e-06;.84769237;1.9222298;2.1519077;.51461697
reg lnd c.dam#c.female dam female c.z3#c.female z3   if d<1833 & dam<9999999, ro;93;1833;9999999;2;1;1;1;1;5;1;.000020990543;.47069225;1.9659785;2.1447575;.54891527
reg lnd c.dam#c.female dam female c.z3#c.female z3 c.year##c.dam if d<1833 & dam;93;1833;9999999;2;1;1;1;1;5;2;.000022308501;.38334963;1.9119046;2.1689429;1.0178083
reg lnd c.dam#c.female dam female c.z3#c.female z3 c.post79##c.dam if d<1833 & d;93;1833;9999999;2;1;1;1;1;5;3;.000019145367;.49526411;1.9387982;2.1577303;.61667234
reg lnd female dam z3   if d<1833 & dam<9999999, robust;93;1833;9999999;2;1;1;1;1;6;1;.17250885;.48854667;1.9745659;2.1470747;.42887652
reg lnd female dam z3 c.year##c.dam if d<1833 & dam<9999999, robust;93;1833;9999999;2;1;1;1;1;6;2;.23670958;.31530258;1.9339864;2.170696;.63274688
reg lnd female dam z3 c.post79##c.dam if d<1833 & dam<9999999, robust;93;1833;9999999;2;1;1;1;1;6;3;.18216787;.43773219;1.9681805;2.1503484;.42051297
reg lnd c.lndam#c.female lndam female   if d<1833 & dam<9999999, robust;93;1833;9999999;2;1;1;1;2;1;1;.13534474;.12220915;2.0646448;2.0837402;.35094848
reg lnd c.lndam#c.female lndam female c.year##c.lndam if d<1833 & dam<9999999, r;93;1833;9999999;2;1;1;1;2;1;2;.094227247;.35724473;2.0407388;2.1006756;1.0759529
reg lnd c.lndam#c.female lndam female c.post79##c.lndam if d<1833 & dam<9999999,;93;1833;9999999;2;1;1;1;2;1;3;.040403537;.66197097;2.0171547;2.0884805;1.1576596
reg lnd c.lndam#c.female lndam female c.zmin#c.female zmin   if d<1833 & dam<999;93;1833;9999999;2;1;1;1;2;2;1;.094157971;.52810365;2.0559967;2.0919223;.63383502
reg lnd c.lndam#c.female lndam female c.zmin#c.female zmin c.year##c.lndam if d<;93;1833;9999999;2;1;1;1;2;2;2;.043312266;.783086;2.036289;2.107816;1.2232157
reg lnd c.lndam#c.female lndam female c.zmin#c.female zmin c.post79##c.lndam if ;93;1833;9999999;2;1;1;1;2;2;3;.011275715;.93569732;2.0181994;2.0928333;1.1637847
reg lnd c.lndam#c.female lndam female c.zwin#c.female zwin   if d<1833 & dam<999;93;1833;9999999;2;1;1;1;2;3;1;.029100869;.82539731;2.0666699;2.0828638;.29999155
reg lnd c.lndam#c.female lndam female c.zwin#c.female zwin c.year##c.lndam if d<;93;1833;9999999;2;1;1;1;2;3;2;-.011671621;.93590754;2.0265067;2.1067872;1.4316143
reg lnd c.lndam#c.female lndam female c.zwin#c.female zwin c.post79##c.lndam if ;93;1833;9999999;2;1;1;1;2;3;3;-.053854689;.67857909;2.0118833;2.0925138;1.3037039
reg lnd c.lndam#c.female lndam female c.zcat#c.female zcat   if d<1833 & dam<999;93;1833;9999999;2;1;1;1;2;4;1;.019440038;.88594395;2.0621724;2.082453;.3719022
reg lnd c.lndam#c.female lndam female c.zcat#c.female zcat c.year##c.lndam if d<;93;1833;9999999;2;1;1;1;2;4;2;-.025718106;.86074525;2.024868;2.105392;1.4219
reg lnd c.lndam#c.female lndam female c.zcat#c.female zcat c.post79##c.lndam if ;93;1833;9999999;2;1;1;1;2;4;3;-.071124524;.58034116;2.0081282;2.0909734;1.32516
reg lnd c.lndam#c.female lndam female c.z3#c.female z3   if d<1833 & dam<9999999;93;1833;9999999;2;1;1;1;2;5;1;.028675133;.84096426;2.0679572;2.0850945;.31260741
reg lnd c.lndam#c.female lndam female c.z3#c.female z3 c.year##c.lndam if d<1833;93;1833;9999999;2;1;1;1;2;5;2;-.018139098;.90570116;2.0296495;2.1087101;1.3894668
reg lnd c.lndam#c.female lndam female c.z3#c.female z3 c.post79##c.lndam if d<18;93;1833;9999999;2;1;1;1;2;5;3;-.055744734;.6807062;2.0151713;2.0936229;1.2541091
reg lnd female lndam z3   if d<1833 & dam<9999999, robust;93;1833;9999999;2;1;1;1;2;6;1;.0053654821;.97999257;2.0877919;2.0931575;.098496214
reg lnd female lndam z3 c.year##c.lndam if d<1833 & dam<9999999, robust;93;1833;9999999;2;1;1;1;2;6;2;.069602624;.75356877;2.0436821;2.1132848;1.2381698
reg lnd female lndam z3 c.post79##c.lndam if d<1833 & dam<9999999, robust;93;1833;9999999;2;1;1;1;2;6;3;.073237263;.74134457;2.0188508;2.0920882;1.1883706
